company_name,state,sector,paid_up_capital,authorized_cap_inr,age_years,director_count,sector_risk_score,credit_score,default_risk,log_cap,capital_tier,is_metro,state_msme_credit_cr,is_opportunity,credit_score_raw,state_npa_proxy,credit_gap_ratio
Lakshmi Ventures LLP,Rajasthan,Logistics,5606059.49197724,7519620.549064018,3.720667223973352,1,0.35,55.9,0,15.539358801226111,Small,False,51500.0,1,38.8,0.08,0.45
Shree Solutions Corp,Gujarat,Construction,74694.69101613623,111988.19298429744,3.918086404578315,2,0.68,1.3,1,11.221177685603534,Micro,True,123600.0,0,10.2,0.06,0.65
Lakshmi Tech Pvt Ltd,Uttar Pradesh,IT Services,2606427.1804502644,3391765.00851399,4.361190938770797,2,0.15,63.4,0,14.77349132879198,Small,False,51500.0,1,41.6,0.09,0.45
Sai Industries Ltd,Uttar Pradesh,Construction,1509529.1232287858,1928380.1010403172,8.211148108741789,3,0.68,59.4,0,14.227308983695922,Small,False,51500.0,1,40.0,0.09,0.45
Apex Tech LLP,Tamil Nadu,IT Services,797472.6432272411,999555.0897354556,5.871371126591757,2,0.15,61.3,0,13.58920406385016,Micro,True,154500.0,1,40.8,0.06,0.65
Nova Trading LLP,Tamil Nadu,Manufacturing,2076007.2386431135,2957885.123079603,3.5962383929848754,5,0.42,35.8,0,14.54595749177792,Small,True,154500.0,0,31.8,0.06,0.45
Lakshmi Logistics LLP,Delhi,IT Services,420288.15009556385,569698.7812728083,5.794580826903182,7,0.15,51.6,0,12.948698205993251,Micro,True,103000.0,0,37.3,0.04,0.65
Sai Trading LLP,Maharashtra,IT Services,7163175.657761543,9827133.6305897,4.7874391301490675,2,0.15,77.5,0,15.78446410783073,Small,True,226600.0,0,48.2,0.05,0.45
Lakshmi Trading Pvt Ltd,Gujarat,Retail,93903.41630798076,127124.18910595588,4.492945145845665,5,0.28,13.3,0,11.450032696124255,Micro,True,123600.0,0,22.4,0.06,0.65
Sai Tech LLP,Delhi,Retail,7648447.703795135,11237361.920001715,1.2537570508346814,3,0.28,40.3,0,15.850013401421672,Small,True,103000.0,0,33.5,0.04,0.45
Royal Ventures Pvt Ltd,Telangana,Retail,3510264.325905438,4265978.7183154505,10.406295100213011,5,0.28,93.4,0,15.071202184011211,Small,True,51500.0,0,60.8,0.06,0.45
Prime Solutions Ltd,Maharashtra,Manufacturing,98413.10021849506,118955.69069841564,2.529042073253208,4,0.42,2.5,0,11.496939367678015,Micro,True,226600.0,0,12.8,0.05,0.65
Lakshmi Solutions Pvt Ltd,Telangana,Construction,4259876.835622197,5369703.304060823,3.7888478790697975,1,0.68,32.0,0,15.264751040750369,Small,True,51500.0,0,30.1,0.06,0.45
Prime Solutions Pvt Ltd,Rajasthan,F&B,221698.0753941184,284807.46367866267,3.476489542143494,5,0.55,5.6,0,12.3090762250685,Micro,False,51500.0,0,17.1,0.08,0.65
Nova Ventures Pvt Ltd,Karnataka,IT Services,281477.305444553,314757.0413579163,3.441429172508477,3,0.15,24.3,0,12.547810655899486,Micro,True,144200.0,0,27.3,0.05,0.65
Green Trading Corp,Tamil Nadu,Retail,825226.1489579899,1136282.3267149068,5.344305884165939,3,0.28,48.6,1,13.62341395949019,Micro,True,154500.0,0,36.2,0.06,0.65
Nova Ventures LLP,Rajasthan,Construction,4522829.4998320695,5024273.863007139,8.83449655409498,3,0.68,76.5,0,15.324648572593512,Small,False,51500.0,0,47.6,0.08,0.45
Prime Systems Pvt Ltd,Karnataka,Construction,264077.2289156426,330839.6315529132,5.618546554102651,4,0.68,13.3,1,12.484000659884025,Micro,True,144200.0,0,22.4,0.05,0.65
Global Enterprises Corp,Telangana,Retail,1284252.5986377457,1465163.8870484403,16.48912810343947,3,0.28,99.0,0,14.065688250457374,Small,True,51500.0,0,76.4,0.06,0.45
Prime Systems Corp,Karnataka,F&B,44054.784503179784,62633.23505624309,8.796849428322616,5,0.55,23.7,1,10.693211939500806,Micro,True,144200.0,0,27.1,0.05,0.65
Blue Tech Pvt Ltd,Rajasthan,Construction,1357302.447374224,1904285.7373966384,1.496551078633241,1,0.68,5.0,0,14.12101053015922,Small,False,51500.0,0,16.6,0.08,0.45
Apex Enterprises Pvt Ltd,Rajasthan,Retail,437346.5848598237,643660.2047130544,3.8107310966508754,4,0.28,26.0,0,12.98848354661902,Micro,False,51500.0,0,27.8,0.08,0.65
Apex Trading Corp,Telangana,IT Services,895341.819158846,1289283.540900667,5.342895209148975,2,0.15,58.4,1,13.70496196208291,Micro,True,51500.0,0,39.6,0.06,0.65
Shree Logistics LLP,Karnataka,Retail,1570434.023356385,1873025.664425398,1.7959780306242534,2,0.28,24.6,0,14.266863223883922,Small,True,144200.0,0,27.4,0.05,0.45
Blue Enterprises Pvt Ltd,Telangana,Retail,1679612.6501922868,2158325.7319776914,9.82463975604954,4,0.28,88.2,0,14.33407435480862,Small,True,51500.0,0,55.1,0.06,0.45
Green Enterprises Ltd,Rajasthan,Logistics,184365.58883336396,223275.0247470885,1.688418090647831,3,0.35,3.6,1,12.124681385148763,Micro,False,51500.0,0,14.7,0.08,0.65
Blue Industries LLP,Maharashtra,IT Services,2327046.425435636,2812868.1312235245,11.576701430325226,2,0.15,96.0,0,14.660110822581965,Small,True,226600.0,0,65.6,0.05,0.45
Shree Solutions Ltd,Delhi,Logistics,411616.43298206496,524608.2492536858,2.9346778375952676,4,0.35,14.3,0,12.92784963622895,Micro,True,103000.0,0,22.9,0.04,0.65
Sai Tech LLP,Uttar Pradesh,Construction,1913780.4968687329,2830670.230928693,2.1157523011919737,2,0.68,9.5,0,14.46459168401258,Small,False,51500.0,0,20.4,0.09,0.45
Lakshmi Industries Corp,Maharashtra,IT Services,696252.4820984773,804210.3279162641,9.885204408652212,2,0.15,86.5,0,13.453469071429764,Micro,True,226600.0,0,53.8,0.05,0.65
Apex Industries Pvt Ltd,West Bengal,Retail,814194.6452011564,1041287.0603645012,7.570723688895449,1,0.28,68.5,0,13.609955966475123,Micro,False,51500.0,1,43.7,0.08,0.65
Lakshmi Enterprises LLP,Maharashtra,Retail,2882329.6748352675,4260009.524070061,7.000254881191335,5,0.28,77.5,0,14.874109786931694,Small,True,226600.0,0,48.2,0.05,0.45
Green Enterprises Pvt Ltd,Rajasthan,Construction,6164942.70219709,8104259.93810839,6.682005059052728,5,0.68,64.3,0,15.634389562697375,Small,False,51500.0,1,41.9,0.08,0.45
Global Trading Pvt Ltd,Gujarat,IT Services,6331053.941917591,8230603.957620103,5.1404746211013155,4,0.15,78.7,0,15.660977437725473,Small,True,123600.0,0,48.8,0.06,0.45
Blue Solutions Pvt Ltd,Gujarat,Retail,1069128.80041464,1197670.3981730414,1.233271554243239,3,0.28,16.0,0,13.882355604913586,Small,True,123600.0,0,23.6,0.06,0.45
Prime Solutions Pvt Ltd,Karnataka,F&B,1095581.5764631114,1596713.73731302,4.6183593580187985,2,0.55,29.3,0,13.906796813052846,Small,True,144200.0,0,29.1,0.05,0.45
Blue Trading Ltd,Rajasthan,Logistics,2540995.1783869783,3359170.556219286,2.839055866629506,5,0.35,35.8,0,14.748066758321231,Small,False,51500.0,0,31.8,0.08,0.45
Blue Tech Ltd,Delhi,Retail,468232.4877210533,678494.4753548824,2.6080230083338902,2,0.28,17.3,1,13.056722355874737,Micro,True,103000.0,0,24.1,0.04,0.65
Royal Trading Pvt Ltd,Rajasthan,F&B,326955.35198991676,456107.71027526265,9.291801794558312,3,0.55,56.2,0,12.697581960816962,Micro,False,51500.0,1,38.9,0.08,0.65
Blue Enterprises Corp,Maharashtra,Construction,41980784.682015955,56832799.410581134,4.700128821489482,4,0.68,70.7,0,17.552722587808496,Medium,True,226600.0,0,44.8,0.05,0.25
Royal Logistics Ltd,Delhi,Retail,1457651.026758031,1640630.5634452372,2.4126790619703766,1,0.28,29.3,0,14.192337498290758,Small,True,103000.0,0,29.1,0.04,0.45
Lakshmi Enterprises LLP,Karnataka,Retail,409503.9627367899,511206.78005139704,3.587211641424994,4,0.28,22.6,1,12.922704301217186,Micro,True,144200.0,0,26.7,0.05,0.65
Sai Systems Pvt Ltd,Uttar Pradesh,Construction,12583577.060960814,14768740.50092833,3.1085316574045305,5,0.68,39.6,0,16.347903193355254,Small,False,51500.0,0,33.3,0.09,0.45
Royal Industries Corp,Maharashtra,F&B,1070649.293229702,1507858.9552470043,4.264917674128396,2,0.55,26.0,0,13.8837767725144,Small,True,226600.0,0,27.8,0.05,0.45
Prime Ventures Pvt Ltd,Telangana,Construction,634830.1818991804,942069.7374491636,9.963583239249951,3,0.68,63.4,0,13.361114387252169,Micro,True,51500.0,1,41.6,0.06,0.65
Blue Tech LLP,Rajasthan,F&B,438942.6449926648,626427.9228428435,11.33758399197701,1,0.55,75.9,0,12.992126312501892,Micro,False,51500.0,0,47.3,0.08,0.65
Nova Industries Ltd,Maharashtra,Construction,881144.1477295068,976036.923683175,3.899801573984698,5,0.68,13.8,1,13.68897764472993,Micro,True,226600.0,0,22.6,0.05,0.65
Blue Systems LLP,Rajasthan,IT Services,227700.55346845617,252908.87968781264,6.277793952150753,3,0.15,47.6,1,12.335791074463588,Micro,False,51500.0,0,35.9,0.08,0.65
Sai Tech LLP,Tamil Nadu,IT Services,488570.9824549017,731196.8348499183,14.660037245795678,3,0.15,96.9,0,13.099242093662456,Micro,True,154500.0,0,68.2,0.06,0.65
Blue Ventures Corp,West Bengal,Manufacturing,1988201.1631818295,2485954.445958471,11.52142814195598,2,0.42,92.2,0,14.502741352769764,Small,False,51500.0,0,58.5,0.08,0.45
Royal Trading LLP,Maharashtra,Retail,318074.60659942206,468223.7034997355,2.4458082815671616,3,0.28,11.7,0,12.670044390104648,Micro,True,226600.0,0,21.6,0.05,0.65
Nova Tech Pvt Ltd,Maharashtra,Logistics,6948477.545467033,10328922.175206551,5.8925509030139835,1,0.35,75.9,0,15.754033279254449,Small,True,226600.0,0,47.3,0.05,0.45
Royal Industries Ltd,Tamil Nadu,Manufacturing,2287076.548579209,3422520.076918778,2.606193369389454,4,0.42,28.8,0,14.642785380859952,Small,True,154500.0,0,28.9,0.06,0.45
Global Tech Corp,Maharashtra,Retail,865795.7526277588,1114803.6086480268,4.595711109906306,4,0.28,41.5,0,13.671405463264296,Micro,True,226600.0,0,33.9,0.05,0.65
Prime Ventures Pvt Ltd,Maharashtra,IT Services,1968808.6529051932,2336143.5243886644,4.07181114839093,2,0.15,57.2,0,14.4929396809854,Small,True,226600.0,1,39.2,0.05,0.45
Prime Solutions Ltd,West Bengal,F&B,8107481.467991206,11311270.598209674,4.784547833465066,3,0.55,58.7,0,15.908297954718003,Small,False,51500.0,1,39.7,0.08,0.45
Apex Industries Ltd,Tamil Nadu,Logistics,60864.62196336885,73903.95862693008,10.777774196341976,1,0.35,59.4,0,11.016423794527524,Micro,True,154500.0,1,40.0,0.06,0.65
Sai Logistics LLP,Gujarat,F&B,8178700.132735648,9432418.794578642,7.704167798336062,1,0.55,79.9,0,15.917043910242002,Small,True,123600.0,0,49.7,0.06,0.45
Sai Enterprises Pvt Ltd,Uttar Pradesh,Construction,415512.4462515441,496126.64538669423,8.298881385407633,3,0.68,41.2,0,12.937270254370246,Micro,False,51500.0,0,33.8,0.09,0.65
Royal Ventures Corp,Tamil Nadu,F&B,968500.5195676262,1137677.797066905,4.923716718686247,1,0.55,30.4,0,13.783505330818794,Micro,True,154500.0,0,29.5,0.06,0.65
Global Industries LLP,Maharashtra,Logistics,145016.5579640912,184055.8533457269,9.179057612832755,1,0.35,56.2,0,11.884610103479506,Micro,True,226600.0,1,38.9,0.05,0.65
Shree Logistics Ltd,Karnataka,F&B,1491277.071148133,1651013.8076116953,5.270999840972646,4,0.55,38.1,0,14.215144076121964,Small,True,144200.0,0,32.8,0.05,0.45
Green Trading Ltd,Rajasthan,Manufacturing,547751.8229450741,821255.9546016199,4.873540076586242,5,0.42,30.1,0,13.213579411155202,Micro,False,51500.0,0,29.4,0.08,0.65
Green Ventures Pvt Ltd,Telangana,Logistics,1001958.3285303788,1254987.6653821166,3.845321531816429,4,0.35,32.9,0,13.817467969514096,Small,True,51500.0,0,30.5,0.06,0.45
Global Solutions Pvt Ltd,West Bengal,Manufacturing,230647.631936591,305095.9286772253,3.1856293065264003,3,0.42,8.1,1,12.34865075762908,Micro,False,51500.0,0,19.3,0.08,0.65
Royal Tech LLP,Maharashtra,Retail,10741317.196300443,13039566.472751608,4.532065699264404,4,0.28,73.9,0,16.189608376599114,Small,True,226600.0,1,46.4,0.05,0.45
Green Solutions Corp,Karnataka,Retail,570587.191306372,820200.4579268447,11.753226104229936,4,0.28,89.8,1,13.254423022325469,Micro,True,144200.0,0,56.2,0.05,0.65
Blue Enterprises Ltd,Karnataka,Construction,1321108.5320897177,1978886.9120291043,2.7212369366762355,3,0.68,9.7,0,14.09398249610778,Small,True,144200.0,0,20.6,0.05,0.45
Royal Industries Pvt Ltd,Karnataka,Logistics,55908771.1774688,72668086.43409258,2.7078611851499392,4,0.35,75.0,0,17.83923185206537,Medium,True,144200.0,0,46.9,0.05,0.25
Royal Tech Pvt Ltd,West Bengal,IT Services,1092188.7928521212,1301054.1128877697,2.5927650015033543,2,0.15,34.5,0,13.903695223163131,Small,False,51500.0,0,31.2,0.08,0.45
Shree Trading Pvt Ltd,Telangana,Manufacturing,441117.61918437533,652364.7935549226,3.81463892401027,2,0.42,18.6,0,12.997069096003305,Micro,True,51500.0,0,24.7,0.06,0.65
Lakshmi Tech Corp,Karnataka,Construction,2587894.2410227223,2987411.2643537084,2.5579309867578157,2,0.68,15.6,0,14.766355455044351,Small,True,144200.0,0,23.4,0.05,0.45
Nova Ventures Corp,Delhi,F&B,864498.7419071642,1177033.938294199,4.463961510285982,3,0.55,24.6,0,13.669906285559648,Micro,True,103000.0,0,27.4,0.04,0.65
Sai Solutions Ltd,Maharashtra,Logistics,466822.6658283669,656072.4019114124,3.0121227863748885,1,0.35,16.7,1,13.053706876113653,Micro,True,226600.0,0,23.8,0.05,0.65
Lakshmi Trading LLP,Uttar Pradesh,F&B,625224.150558963,881442.0344150343,1.872448448634633,2,0.55,5.3,1,13.345867104741709,Micro,False,51500.0,0,16.9,0.09,0.65
Nova Ventures Pvt Ltd,Karnataka,Manufacturing,349876.8412251724,509950.7340233026,3.0082740486821717,2,0.42,10.2,0,12.765339347471237,Micro,True,144200.0,0,20.8,0.05,0.65
Royal Industries Pvt Ltd,Maharashtra,Logistics,363710.15027581033,544913.4900332498,2.747587887406108,2,0.35,11.9,0,12.804115288398483,Micro,True,226600.0,0,21.7,0.05,0.65
Shree Ventures Corp,Karnataka,Retail,314008.17003485066,450574.2512618118,6.323916554578236,4,0.28,43.7,0,12.65717746839661,Micro,True,144200.0,0,34.7,0.05,0.65
Global Enterprises Ltd,Telangana,Manufacturing,290549.3101471636,412368.84795874846,4.4931198818906815,2,0.42,19.0,1,12.579532024951188,Micro,True,51500.0,0,24.9,0.06,0.65
Prime Trading Corp,Maharashtra,Logistics,278678.39326371736,325988.0125708102,1.7586953101212777,3,0.35,5.4,1,12.537817271962544,Micro,True,226600.0,0,17.0,0.05,0.65
Royal Enterprises Ltd,Delhi,Retail,2738855.566333093,3550060.2431818713,0.7251900084706517,6,0.28,22.3,0,14.823051079708288,Small,True,103000.0,0,26.6,0.04,0.45
Lakshmi Trading Pvt Ltd,Tamil Nadu,Manufacturing,399768.16815744067,596392.3649518527,5.1838637944737975,3,0.42,28.8,0,12.898642579909197,Micro,True,154500.0,0,28.9,0.06,0.65
Lakshmi Enterprises Corp,Uttar Pradesh,F&B,1580408.0473366329,2107262.6316004978,7.905687416951452,4,0.55,65.0,0,14.273194262216116,Small,False,51500.0,1,42.1,0.09,0.45
Prime Solutions Ltd,Uttar Pradesh,F&B,661661.5700282448,860272.0586552809,4.9878145595766945,4,0.55,26.0,0,13.402510992023071,Micro,False,51500.0,0,27.8,0.09,0.65
Royal Enterprises Corp,Rajasthan,Construction,793049.9895546915,1003351.9044857436,5.408986180631693,3,0.68,24.0,0,13.583642798114411,Micro,False,51500.0,0,27.2,0.08,0.65
Shree Tech Pvt Ltd,Gujarat,Construction,216535.33945328536,276310.38920846744,8.53234239938567,3,0.68,34.8,0,12.285513662008256,Micro,True,123600.0,0,31.3,0.06,0.65
Green Trading LLP,West Bengal,Manufacturing,224415.48247019332,255627.5561448296,13.619108803370452,3,0.42,87.8,0,12.32125890122646,Micro,False,51500.0,0,54.7,0.08,0.65
Lakshmi Trading LLP,Tamil Nadu,IT Services,1554526.337308338,2237732.161008734,6.151167399548471,6,0.15,71.4,0,14.256682094243548,Small,True,154500.0,1,45.1,0.06,0.45
Apex Industries LLP,Karnataka,Retail,240448.5178821501,324709.1123560125,7.018956048119152,1,0.28,46.9,0,12.39026544163892,Micro,True,144200.0,0,35.7,0.05,0.65
Apex Tech LLP,Uttar Pradesh,IT Services,1058498.2957239342,1194069.3227125916,5.501100263349194,5,0.15,61.9,0,13.872362704203915,Small,False,51500.0,1,41.0,0.09,0.45
Sai Industries Pvt Ltd,Delhi,Retail,1647828.504340866,2417452.206186976,4.908703006369684,8,0.28,54.5,0,14.31496952799576,Small,True,103000.0,0,38.2,0.04,0.45
Global Enterprises Pvt Ltd,West Bengal,Retail,375104.1202980036,488610.041368209,10.3797953586201,3,0.28,79.5,1,12.834961586464692,Micro,False,51500.0,0,49.4,0.08,0.65
Lakshmi Tech Corp,Delhi,F&B,491042.2343031306,545446.7746556896,4.440119241525646,4,0.55,17.9,0,13.1042874564707,Micro,True,103000.0,0,24.4,0.04,0.65
Green Industries Ltd,Delhi,Retail,3519222.6588997063,4843794.890862666,8.80579764020038,3,0.28,88.5,0,15.073750971800283,Small,True,103000.0,0,55.3,0.04,0.45
Apex Industries Corp,Gujarat,F&B,2457199.963831277,3550179.9205730436,8.42871996472324,3,0.55,73.1,0,14.714533440519626,Small,True,123600.0,1,46.1,0.06,0.45
Lakshmi Industries LLP,Uttar Pradesh,Retail,964692.6544988272,1089869.5085819548,8.66287548286489,5,0.28,77.8,0,13.77956587344325,Micro,False,51500.0,0,48.3,0.09,0.65
Nova Tech Corp,Uttar Pradesh,Retail,3158834.0562315006,3663314.8872570344,3.675004616681992,2,0.28,51.6,0,14.965713864502542,Small,False,51500.0,0,37.3,0.09,0.45
Green Systems LLP,Karnataka,Construction,4085628.991103525,4599396.646369061,4.771717582422687,3,0.68,39.6,0,15.222986494973846,Small,True,144200.0,0,33.3,0.05,0.45
Apex Enterprises Ltd,Delhi,Logistics,320516.19737239415,372973.767752813,5.226119407962592,4,0.35,30.4,1,12.677691211851512,Micro,True,103000.0,0,29.5,0.04,0.65
Royal Ventures LLP,Gujarat,IT Services,748956.9149425182,1096853.330371734,12.20807042555654,3,0.15,94.2,0,13.526438072592986,Micro,True,123600.0,0,62.1,0.06,0.65
Blue Enterprises Ltd,Maharashtra,Construction,251690.1096684095,291580.1216218538,4.93696999230345,3,0.68,8.7,0,12.435957859357009,Micro,True,226600.0,0,19.8,0.05,0.65
Nova Trading Pvt Ltd,Telangana,F&B,5115475.625281906,5995026.715585833,7.385701224319612,3,0.55,73.7,0,15.447781134899998,Small,True,51500.0,1,46.3,0.06,0.45
Lakshmi Solutions Ltd,Rajasthan,IT Services,892691.4677018323,1267844.577240001,4.728088960292381,2,0.15,52.2,0,13.70199741947288,Micro,False,51500.0,0,37.5,0.08,0.65
Shree Ventures Ltd,Rajasthan,IT Services,161251.91566048018,204476.1079054029,7.089281660827941,5,0.15,50.7,0,11.99072931610993,Micro,False,51500.0,0,36.9,0.08,0.65
Green Industries Ltd,Telangana,F&B,15497135.855522258,18840678.3961492,2.4610269964827567,3,0.55,45.0,0,16.556165845828257,Small,True,51500.0,0,35.1,0.06,0.45
Apex Enterprises LLP,Tamil Nadu,F&B,2551366.230005179,3165253.562697751,5.5312102640583625,4,0.55,49.1,0,14.752139942077047,Small,True,154500.0,0,36.4,0.06,0.45
Green Enterprises Pvt Ltd,Delhi,F&B,928358.371797862,1125165.7231916,5.095330843943506,3,0.55,31.5,0,13.741174190897349,Micro,True,103000.0,0,29.9,0.04,0.65
Apex Tech Ltd,Gujarat,Logistics,650840.3663362769,806892.3903109926,6.503899475608817,4,0.35,51.9,0,13.386021214593866,Micro,True,123600.0,0,37.4,0.06,0.65
Green Trading Pvt Ltd,Rajasthan,Logistics,18998422.33633383,27531550.70161012,2.3222793511731905,5,0.35,59.9,0,16.759866551389273,Small,False,51500.0,1,40.2,0.08,0.45
Royal Trading Pvt Ltd,Maharashtra,Logistics,738877.2604070735,833329.945487348,0.5,3,0.35,6.2,1,13.51288845078088,Micro,True,226600.0,0,17.6,0.05,0.65
Nova Logistics Ltd,Uttar Pradesh,Construction,612635.0636881934,873960.1192907796,8.50884157931506,2,0.68,49.1,1,13.325526341527569,Micro,False,51500.0,0,36.4,0.09,0.65
Prime Tech Pvt Ltd,Uttar Pradesh,Manufacturing,90280.706545934,115881.30042424504,2.360090908429369,3,0.42,2.2,0,11.410690133565554,Micro,False,51500.0,0,11.8,0.09,0.65
Lakshmi Logistics Pvt Ltd,Gujarat,Construction,19487143.419537306,23256889.209953584,1.7799898393741875,3,0.68,34.0,0,16.785265545589642,Small,True,123600.0,0,31.0,0.06,0.45
Sai Logistics Corp,Tamil Nadu,F&B,1695617.6743291416,2341210.8852358544,5.532157630426264,5,0.55,42.7,0,14.34355823180475,Small,True,154500.0,0,34.4,0.06,0.45
Shree Systems Corp,Uttar Pradesh,IT Services,5140506.186885814,6885677.426295828,9.864007983092698,3,0.15,95.1,0,15.452662307054744,Small,False,51500.0,0,63.8,0.09,0.45
Global Solutions LLP,West Bengal,Logistics,6492179.884790172,8654657.07184638,6.106620959991906,2,0.35,76.5,0,15.686109069950298,Small,False,51500.0,0,47.6,0.08,0.45
Apex Logistics Pvt Ltd,Tamil Nadu,Manufacturing,845373.0191954925,943519.058413132,3.989412039964642,1,0.42,28.3,0,13.647534434676055,Micro,True,154500.0,0,28.6,0.06,0.65
Green Enterprises Pvt Ltd,Rajasthan,Manufacturing,11990236.34649078,17108279.676494136,4.575324699123232,2,0.42,68.8,0,16.299603322178143,Small,False,51500.0,1,43.9,0.08,0.45
Nova Trading Corp,Gujarat,IT Services,2554367.171516334,3555359.097551803,5.33812718399102,2,0.15,70.9,0,14.753315460046831,Small,True,123600.0,1,44.9,0.06,0.45
Shree Logistics Corp,Rajasthan,Retail,65730.26584355952,87262.71305837364,6.3044615444277285,4,0.28,22.9,1,11.09332997930373,Micro,False,51500.0,0,26.8,0.08,0.65
Shree Ventures Corp,West Bengal,Manufacturing,4046985.7949962937,5797535.144051319,2.393359718433474,2,0.42,34.0,0,15.213483160940966,Small,False,51500.0,0,31.0,0.08,0.45
Lakshmi Enterprises LLP,Delhi,Logistics,607525.0803543595,772282.5218553991,4.7543795755226785,7,0.35,34.3,1,13.317150383899808,Micro,True,103000.0,0,31.1,0.04,0.65
Blue Trading LLP,Rajasthan,Logistics,263979.6058554077,363275.8061412192,5.864913988856511,4,0.35,33.3,0,12.48363091676103,Micro,False,51500.0,0,30.7,0.08,0.65
Nova Industries LLP,Karnataka,F&B,1943964.529307329,2427300.8599687843,3.1154800560367706,1,0.55,22.9,0,14.480240532007516,Small,True,144200.0,0,26.8,0.05,0.45
Nova Systems Pvt Ltd,Karnataka,Logistics,594457.976371078,882551.0897060968,6.082135976136865,3,0.35,46.5,0,13.295406987468883,Micro,True,144200.0,0,35.5,0.05,0.65
