COMPANY_NAME,STATE,INDUSTRY,AGE_YEARS,AUTHORIZED_CAP_INR,DIRECTOR_COUNT,IS_METRO,SECTOR_RISK_SCORE,CAPITAL_TIER,CREDIT_SCORE,DEFAULT_RISK,IS_OPPORTUNITY
Udaipur Reddy Pvt Ltd,Rajasthan,Logistics,16.28,3943342.44,2,1,0.38,Small,81.96,0,1
Malhotra Stores Pvt Ltd,Tamil Nadu,Retail,0.56,854182.78,3,0,0.32,Micro,53.5,0,0
DL Malhotra Pvt Ltd,Delhi,F&B,17.74,928228.98,2,1,0.55,Micro,58.8,0,0
KA Kumar & Sons,Karnataka,IT Services,5.0,1297003.61,2,0,0.2,Small,74.36,0,1
Chennai Retail Co Pvt Ltd,Tamil Nadu,Retail,16.19,463227.0,2,1,0.32,Micro,76.44,0,1
Hubli Dairy Enterprises,Karnataka,F&B,3.59,3854720.2,2,1,0.55,Small,45.78,1,0
Konkan Jain LLP,Maharashtra,IT Services,14.37,71568.63,2,1,0.2,Micro,81.32,0,1
Vadodara Singh Pvt Ltd,Gujarat,Logistics,3.02,23116990.68,2,1,0.38,Medium,63.97,0,0
Lucknow Cargo Enterprises,Uttar Pradesh,Logistics,6.19,71298.93,2,1,0.38,Micro,47.04,1,0
Kanpur Traders & Co,Uttar Pradesh,Retail,0.85,50000.0,2,0,0.32,Micro,46.77,1,0
Shah Movers Enterprises,Delhi,Logistics,7.82,29193391.73,5,1,0.38,Medium,92.89,0,0
Coimbatore Freight Pvt Ltd,Tamil Nadu,Logistics,2.32,403137.56,2,1,0.38,Micro,47.9,1,0
Anand Digital Pvt Ltd,Madhya Pradesh,IT Services,12.78,7809525.75,2,0,0.2,Small,68.82,0,0
NCR Manufacturing Pvt Ltd,Delhi,Manufacturing,6.67,2470718.29,3,1,0.48,Small,65.97,0,1
Naidu Kitchen LLP,Delhi,F&B,15.25,1015249.6,2,1,0.55,Small,71.06,0,0
Nashik Malhotra Pvt Ltd,Maharashtra,F&B,2.82,2588161.72,3,1,0.55,Small,48.49,1,0
Coimbatore Sharma & Co,Tamil Nadu,IT Services,8.56,632306.81,2,0,0.2,Micro,66.32,0,1
Madurai Technologies & Co,Tamil Nadu,IT Services,2.58,139301.9,2,1,0.2,Micro,69.09,0,1
Singh Commerce LLP,Tamil Nadu,Retail,2.22,50000.0,3,0,0.32,Micro,50.26,0,0
Ahmedabad Malhotra & Co,Gujarat,Retail,1.68,1892367.73,3,1,0.32,Small,55.71,0,0
Surat Anand Pvt Ltd,Gujarat,Logistics,0.75,440947.97,2,0,0.38,Micro,44.54,1,0
Rao Forge LLP,Gujarat,Manufacturing,4.46,390046.41,2,1,0.48,Micro,56.72,0,0
WB Mehta Pvt Ltd,West Bengal,IT Services,0.72,77004.49,2,1,0.2,Micro,58.51,0,0
Reddy SoftTech LLP,Andhra Pradesh,IT Services,1.6,1183590.94,2,0,0.2,Small,37.86,1,0
RJ Couriers & Sons,Rajasthan,Logistics,13.15,676995.55,2,0,0.38,Micro,65.92,0,1
Rourkela Singh & Sons,Odisha,Manufacturing,5.98,7527706.63,3,1,0.48,Small,73.02,0,0
Kapoor Commerce LLP,Maharashtra,Retail,5.54,459739.71,3,0,0.32,Micro,65.39,0,1
Chopra Manufacturing & Co,Karnataka,Manufacturing,20.26,1329588.78,2,0,0.48,Small,59.44,0,0
Rao Bazaar & Co,Maharashtra,Retail,7.08,538002.78,2,1,0.32,Micro,78.06,0,1
Lucknow Builders Pvt Ltd,Uttar Pradesh,Construction,11.95,1553805.35,2,0,0.65,Small,54.9,0,0
Panipat Estates & Co,Haryana,Construction,3.24,2133176.58,2,0,0.65,Small,37.88,1,0
Gowda Traders Pvt Ltd,Karnataka,Retail,5.0,1185732.03,2,0,0.32,Small,61.95,0,0
Kochi Kapoor Pvt Ltd,Kerala,Retail,3.07,88582.14,3,0,0.32,Micro,74.36,0,1
Anand Supply Chain Enterprises,Maharashtra,Logistics,19.25,3857153.34,2,0,0.38,Small,66.44,0,1
Chandigarh Pillai Enterprises,Punjab,Retail,1.09,1214069.29,7,1,0.32,Small,69.04,0,1
Das Forge & Co,Tamil Nadu,Manufacturing,5.0,106986.95,2,1,0.48,Micro,64.34,0,0
Nashik Mehta & Co,Maharashtra,F&B,4.57,2160159.14,2,1,0.55,Small,55.6,0,0
Rohini Industries Enterprises,Delhi,Manufacturing,6.8,653983.56,2,1,0.48,Micro,49.31,1,0
Venkat Confectionery LLP,Karnataka,F&B,8.97,3564800.14,2,1,0.55,Small,64.04,0,0
Bengaluru Chopra Pvt Ltd,Karnataka,Logistics,16.81,1001188.19,6,1,0.38,Small,95.64,0,1
KA InfoServ Pvt Ltd,Karnataka,IT Services,12.23,326235.24,3,0,0.2,Micro,78.01,0,1
AP Verma Pvt Ltd,Andhra Pradesh,Manufacturing,1.64,441441.66,4,0,0.48,Micro,52.21,0,0
GJ Mart Pvt Ltd,Gujarat,Retail,14.83,4522374.44,2,1,0.32,Small,79.61,0,1
TN Industries LLP,Tamil Nadu,Manufacturing,1.38,9601414.19,2,0,0.48,Small,41.82,1,0
Iyer Commerce LLP,Gujarat,Retail,0.62,50000.0,2,0,0.32,Micro,47.66,1,0
Ajmer Technologies Pvt Ltd,Rajasthan,IT Services,9.21,1500654.77,2,1,0.2,Small,75.45,0,1
Hubli Constructions LLP,Karnataka,Construction,14.21,70698252.25,3,1,0.65,Medium,79.86,0,0
Salem Technologies Pvt Ltd,Tamil Nadu,IT Services,3.74,96329.92,2,1,0.2,Micro,70.23,0,1
Singh Infra & Co,Maharashtra,Construction,6.64,50000.0,2,1,0.65,Micro,33.57,1,0
Shah Realty Enterprises,Karnataka,Construction,9.81,1621404.36,2,1,0.65,Small,54.58,0,0
Kanpur Verma Enterprises,Uttar Pradesh,F&B,2.59,50000.0,2,1,0.55,Micro,39.89,1,0
Bengaluru Manufacturing Pvt Ltd,Karnataka,Manufacturing,8.54,774202.0,2,1,0.48,Micro,65.28,0,1
Rajkot Industries & Sons,Gujarat,Manufacturing,4.94,303180.67,3,0,0.48,Micro,55.95,0,0
Jodhpur Dairy LLP,Rajasthan,F&B,2.36,177605.22,3,0,0.55,Micro,37.78,1,0
Jain Emporium LLP,Maharashtra,Retail,1.4,50000.0,2,1,0.32,Micro,59.94,0,0
Das Freight Pvt Ltd,Gujarat,Logistics,2.59,9402800.84,2,0,0.38,Small,60.85,0,0
Deccan Sharma Pvt Ltd,Karnataka,Manufacturing,3.2,403791.38,2,1,0.48,Micro,56.58,0,0
Jain Transport Pvt Ltd,Bihar,Logistics,7.93,456972.4,3,0,0.38,Micro,74.02,0,1
Naidu Logistics Pvt Ltd,Delhi,Logistics,5.0,59031.3,2,1,0.38,Micro,57.03,0,0
Reddy Emporium Pvt Ltd,Andhra Pradesh,Retail,0.63,155196782.04,2,0,0.32,Large,61.82,0,0
GJ Forge & Sons,Gujarat,Manufacturing,11.55,28228868.97,2,1,0.48,Medium,56.25,0,0
Pune Agro & Co,Maharashtra,F&B,1.18,1402513.51,2,1,0.55,Small,42.92,1,0
Singh Bazaar LLP,Uttar Pradesh,Retail,1.52,532949.56,2,0,0.32,Micro,44.16,1,0
Sharma Projects Pvt Ltd,Punjab,Construction,1.34,115809.41,2,0,0.65,Micro,29.33,1,0
Vadodara Fabricators Pvt Ltd,Gujarat,Manufacturing,11.31,430218.05,3,0,0.48,Micro,72.92,0,1
AP Kitchen Pvt Ltd,Andhra Pradesh,F&B,1.04,943501.02,2,0,0.55,Micro,37.45,1,0
Faridabad Transport Pvt Ltd,Haryana,Logistics,1.04,31622982.3,3,1,0.38,Medium,63.0,0,0
Mysore Naidu LLP,Karnataka,F&B,0.53,215041.56,2,1,0.55,Micro,32.37,1,0
Singh InfoServ Pvt Ltd,Karnataka,IT Services,13.85,50000.0,2,1,0.2,Micro,79.55,0,1
Agarwal Agro & Co,Gujarat,F&B,3.58,4051300.17,2,1,0.55,Small,56.89,0,0
TN InfoServ & Sons,Tamil Nadu,IT Services,1.83,463352.13,2,0,0.2,Micro,46.4,1,0
Gupta Builders Pvt Ltd,Telangana,Construction,11.52,556541.51,3,1,0.65,Micro,48.63,1,0
Gurgaon Constructions Enterprises,Haryana,Construction,4.26,83085.05,2,0,0.65,Micro,49.98,1,0
Salem Retail Co Pvt Ltd,Tamil Nadu,Retail,21.76,1239899.49,2,1,0.32,Small,80.75,0,1
Hubli Agarwal & Sons,Karnataka,Retail,12.37,1335553.9,7,1,0.32,Small,89.53,0,1
Eastern Nutrition Enterprises,West Bengal,F&B,2.73,2207645.5,2,0,0.55,Small,47.06,1,0
Menon Bazaar & Sons,Karnataka,Retail,6.67,687921.69,2,1,0.32,Micro,61.75,0,0
Sharma Dairy Pvt Ltd,Andhra Pradesh,F&B,7.52,128766.28,3,0,0.55,Micro,69.5,0,0
Chennai Technologies Pvt Ltd,Tamil Nadu,IT Services,12.13,50000.0,2,1,0.2,Micro,87.69,0,1
Agra InfoServ Pvt Ltd,Uttar Pradesh,IT Services,12.09,13493782.12,3,0,0.2,Medium,82.68,0,0
Verma Infra Pvt Ltd,Maharashtra,Construction,12.61,564614.02,3,1,0.65,Micro,70.42,0,0
Mehta Industries Pvt Ltd,Uttar Pradesh,Manufacturing,9.53,5428493.64,2,0,0.48,Small,72.79,0,0
Sharma Kitchen Pvt Ltd,Delhi,F&B,8.7,18040905.21,4,1,0.55,Medium,71.96,0,0
Surat Shah LLP,Gujarat,Retail,19.73,880131.42,2,1,0.32,Micro,72.32,0,1
Rao Manufacturing LLP,Maharashtra,Manufacturing,8.02,50000.0,2,1,0.48,Micro,57.31,0,0
Venkat Industries Enterprises,Rajasthan,Manufacturing,5.4,903061.99,2,1,0.48,Micro,59.61,0,0
Malhotra Works Pvt Ltd,Madhya Pradesh,Manufacturing,9.89,79820.84,2,1,0.48,Micro,64.03,0,0
Bengaluru Singh Pvt Ltd,Karnataka,Manufacturing,7.53,277235.11,2,0,0.48,Micro,46.36,1,0
Agarwal Works Pvt Ltd,Maharashtra,Manufacturing,1.35,18943501.68,2,1,0.48,Medium,54.1,0,0
Pune Logistics Pvt Ltd,Maharashtra,Logistics,6.61,178488.66,2,1,0.38,Micro,55.16,0,0
Varanasi Reddy Enterprises,Uttar Pradesh,Retail,1.18,105178.08,2,1,0.32,Micro,50.75,0,0
Surat Naidu LLP,Gujarat,F&B,15.38,50000.0,2,1,0.55,Micro,60.19,0,0
Sharma Bazaar LLP,Gujarat,Retail,10.0,101026.21,2,1,0.32,Micro,71.49,0,1
KA Industries Pvt Ltd,Karnataka,Manufacturing,9.08,687538.31,2,1,0.48,Micro,70.21,0,1
Anand Stores Pvt Ltd,Tamil Nadu,Retail,0.83,13449953.29,4,1,0.32,Medium,66.47,0,0
Hegde Works & Sons,Gujarat,Manufacturing,2.4,18549467.76,2,1,0.48,Medium,41.91,1,0
Capital Venkat LLP,Delhi,F&B,2.48,566620.7,2,1,0.55,Micro,39.85,1,0
HP Bazaar LLP,Himachal Pradesh,Retail,2.96,150384.11,2,0,0.32,Micro,51.12,0,0
Nashik Bose Enterprises,Maharashtra,IT Services,7.02,1270183.21,2,1,0.2,Small,73.26,0,1
Menon Infosystems LLP,Rajasthan,IT Services,1.51,247252.82,2,0,0.2,Micro,41.9,1,0
Madurai Nair Enterprises,Tamil Nadu,Manufacturing,14.17,127004.64,2,1,0.48,Micro,74.08,0,1
NCR Kitchen Pvt Ltd,Delhi,F&B,2.87,159963.11,2,0,0.55,Micro,44.1,1,0
Udaipur SoftTech Pvt Ltd,Rajasthan,IT Services,15.79,599892.4,2,0,0.2,Micro,76.85,0,1
Udaipur Jain Pvt Ltd,Rajasthan,Manufacturing,13.69,406054.08,2,0,0.48,Micro,55.67,0,0
Durg Kapoor LLP,Chhattisgarh,Retail,6.0,325603.37,2,0,0.32,Micro,53.2,0,0
Verma Freight Enterprises,Maharashtra,Logistics,8.08,360913.42,3,1,0.38,Micro,76.1,0,1
Pune Bose Pvt Ltd,Maharashtra,Construction,9.16,2074515.69,2,1,0.65,Small,49.75,1,0
Singh Mart Pvt Ltd,Rajasthan,Retail,2.36,50000.0,3,1,0.32,Micro,62.71,0,0
GJ Shah Pvt Ltd,Gujarat,Logistics,10.0,3966369.07,2,1,0.38,Small,65.37,0,1
Hubli Kumar & Co,Karnataka,IT Services,1.95,136567.52,3,0,0.2,Micro,58.69,0,0
Nashik Gupta LLP,Maharashtra,IT Services,16.28,50000.0,3,1,0.2,Micro,86.84,0,1
Rao Retail Co Enterprises,Maharashtra,Retail,3.43,210778.89,2,0,0.32,Micro,58.47,0,0
Rohtak Rao Pvt Ltd,Haryana,IT Services,5.11,50000.0,6,0,0.2,Micro,70.12,0,1
Mysore Kumar Pvt Ltd,Karnataka,Manufacturing,13.03,296971.61,2,1,0.48,Micro,68.85,0,1
Madurai Supply Chain Enterprises,Tamil Nadu,Logistics,8.42,383491.48,2,1,0.38,Micro,62.44,0,0
Hubli Logistics Pvt Ltd,Karnataka,Logistics,2.31,25569538.0,2,0,0.38,Medium,51.91,0,0
Coimbatore Rao LLP,Tamil Nadu,IT Services,1.02,69436.73,2,0,0.2,Micro,48.72,1,0
Konkan Gupta & Co,Maharashtra,Retail,2.77,560842.75,7,1,0.32,Micro,59.43,0,0
Kumar Works & Sons,Delhi,Manufacturing,8.87,4980366.71,2,1,0.48,Small,68.22,0,1
Kumar Estates & Co,Maharashtra,Construction,12.99,966694.31,3,0,0.65,Micro,65.55,0,0
AP Gupta & Co,Andhra Pradesh,IT Services,4.56,313236.84,2,0,0.2,Micro,57.04,0,0
Mysore Projects Pvt Ltd,Karnataka,Construction,5.61,8761918.06,3,1,0.65,Small,61.01,0,0
Venkat Forge & Sons,Gujarat,Manufacturing,0.64,612039.0,2,0,0.48,Micro,42.34,1,0
Bhopal Agarwal LLP,Madhya Pradesh,Manufacturing,10.73,8047384.53,3,0,0.48,Small,63.54,0,0
UP Gowda Enterprises,Uttar Pradesh,Logistics,10.75,11466059.72,2,1,0.38,Medium,81.01,0,0
Das Infosystems & Sons,Gujarat,IT Services,4.82,50000.0,2,1,0.2,Micro,67.81,0,1
TN Singh LLP,Tamil Nadu,IT Services,3.59,3667160.1,2,1,0.2,Small,73.68,0,1
Shah Mfg Co & Co,Tamil Nadu,Manufacturing,1.97,50000.0,2,1,0.48,Micro,46.61,1,0
Lucknow Shetty LLP,Uttar Pradesh,Retail,10.53,2053001.23,2,0,0.32,Small,53.56,0,0
Jain Infra & Sons,Chhattisgarh,Construction,4.18,142062.21,2,0,0.65,Micro,43.11,1,0
Kanpur Pillai Pvt Ltd,Uttar Pradesh,Logistics,1.56,50000.0,2,0,0.38,Micro,43.57,1,0
Surat Infosystems Pvt Ltd,Gujarat,IT Services,1.97,11251602.65,3,1,0.2,Medium,72.07,0,0
Ajmer Industries Enterprises,Rajasthan,Manufacturing,3.01,287789.1,2,1,0.48,Micro,56.24,0,0
NCR Commerce LLP,Delhi,Retail,10.0,544447.3,6,0,0.32,Micro,89.24,0,1
Nashik Pillai Pvt Ltd,Maharashtra,Logistics,3.57,320057.76,2,1,0.38,Micro,53.81,0,0
Surat Verma & Sons,Gujarat,Manufacturing,9.35,1183294.95,2,1,0.48,Small,61.55,0,0
OD Anand LLP,Odisha,Construction,9.63,435141.15,3,0,0.65,Micro,50.27,0,0
Hubli Hegde & Sons,Karnataka,F&B,14.36,836603.62,2,1,0.55,Micro,60.74,0,0
Ajmer Malhotra Pvt Ltd,Rajasthan,Manufacturing,12.49,234994.94,2,0,0.48,Micro,58.54,0,0
KA Menon Pvt Ltd,Karnataka,Manufacturing,19.78,395757.61,2,1,0.48,Micro,59.17,0,0
Singh Estates & Co,Gujarat,Construction,4.6,929609.55,7,1,0.65,Micro,57.87,0,0
Nashik Traders Pvt Ltd,Maharashtra,Retail,7.74,489955.48,2,0,0.32,Micro,77.43,0,1
Rohini InfoServ Pvt Ltd,Delhi,IT Services,1.34,676569.99,2,1,0.2,Micro,69.19,0,1
Kumar Commerce LLP,West Bengal,Retail,9.23,667997.33,2,1,0.32,Micro,65.75,0,1
Coimbatore Stores LLP,Tamil Nadu,Retail,21.49,954956.96,2,1,0.32,Micro,76.72,0,1
Lucknow Gupta & Co,Uttar Pradesh,Manufacturing,3.85,1623617.51,3,0,0.48,Small,65.58,0,1
Sharma Industries & Co,Andhra Pradesh,Manufacturing,0.54,251696.86,2,0,0.48,Micro,42.49,1,0
Bose Fabricators Pvt Ltd,Kerala,Manufacturing,3.42,25329837.16,2,0,0.48,Medium,56.49,0,0
Hubli Chopra Pvt Ltd,Karnataka,IT Services,4.17,1871560.48,2,0,0.2,Small,59.88,0,0
TN Kapoor & Co,Tamil Nadu,Manufacturing,11.06,2070998.47,3,1,0.48,Small,80.67,0,1
Malhotra Stores Pvt Ltd,Maharashtra,Retail,0.52,110547.5,3,1,0.32,Micro,53.0,0,0
Durg Mfg Co Pvt Ltd,Chhattisgarh,Manufacturing,9.55,115888.46,2,0,0.48,Micro,60.34,0,0
Malabar Logistics & Sons,Kerala,Logistics,6.05,2148500.14,2,0,0.38,Small,56.74,0,0
GJ Stores & Sons,Gujarat,Retail,2.55,50000.0,2,0,0.32,Micro,46.47,1,0
TS Digital Pvt Ltd,Telangana,IT Services,0.62,3580638.73,3,1,0.2,Small,72.35,0,1
Anand Infosystems Pvt Ltd,Delhi,IT Services,4.6,180120.56,2,1,0.2,Micro,63.88,0,0
Naidu Nutrition & Sons,Uttar Pradesh,F&B,15.78,4155243.94,4,1,0.55,Small,78.7,0,0
Gupta Developers & Sons,Maharashtra,Construction,9.48,559082.92,3,1,0.65,Micro,61.21,0,0
WB Bose Pvt Ltd,West Bengal,Manufacturing,15.08,361479.56,2,1,0.48,Micro,60.64,0,0
Mumbai InfoServ & Co,Maharashtra,IT Services,10.0,317816.29,2,1,0.2,Micro,77.76,0,1
Menon Supply Chain & Sons,Telangana,Logistics,1.03,978072.54,2,0,0.38,Micro,50.59,0,0
Kolkata Mfg Co LLP,West Bengal,Manufacturing,15.14,50000.0,2,1,0.48,Micro,65.27,0,1
Udaipur Foods & Sons,Rajasthan,F&B,0.77,398363.13,2,1,0.55,Micro,35.92,1,0
Sharma Infosystems Pvt Ltd,Maharashtra,IT Services,9.03,1471640.64,2,0,0.2,Small,67.3,0,1
KA Venkat Pvt Ltd,Karnataka,IT Services,5.81,1666678.44,3,0,0.2,Small,68.85,0,1
KA Manufacturing Pvt Ltd,Karnataka,Manufacturing,3.95,14591421.37,2,1,0.48,Medium,60.79,0,0
Madurai Mart & Sons,Tamil Nadu,Retail,4.06,2824532.5,2,0,0.32,Small,67.86,0,1
Konkan Emporium Pvt Ltd,Maharashtra,Retail,10.0,28410807.66,2,1,0.32,Medium,86.86,0,0
Nair Cybertech Enterprises,Punjab,IT Services,15.49,2171554.45,3,0,0.2,Small,91.68,0,1
Rajkot Das Pvt Ltd,Gujarat,Logistics,10.76,2124749.51,2,0,0.38,Small,65.38,0,1
KA Jain Pvt Ltd,Karnataka,F&B,0.81,38395484.65,2,1,0.55,Medium,44.02,1,0
Chennai Realty & Sons,Tamil Nadu,Construction,5.0,655790.51,3,1,0.65,Micro,60.92,0,0
Shetty Manufacturing Enterprises,Delhi,Manufacturing,3.46,10635860.18,3,1,0.48,Medium,65.34,0,0
Pillai Transport Pvt Ltd,Gujarat,Logistics,9.77,1047601.46,4,1,0.38,Small,82.17,0,1
DL Pillai LLP,Delhi,IT Services,3.84,287517.49,4,1,0.2,Micro,79.76,0,1
Patel Couriers LLP,Kerala,Logistics,3.66,1801859.08,2,1,0.38,Small,59.73,0,0
Anand Emporium & Co,Delhi,Retail,7.37,997252.08,2,1,0.32,Micro,78.32,0,1
Rao Fabricators Enterprises,Chhattisgarh,Manufacturing,6.54,358409.79,3,0,0.48,Micro,58.92,0,0
Pillai Movers Pvt Ltd,Telangana,Logistics,14.0,152296.4,3,0,0.38,Micro,82.52,0,1
Hubli Venkat LLP,Karnataka,Retail,18.42,5528787.3,6,0,0.32,Small,91.16,0,0
Kochi Cybertech Enterprises,Kerala,IT Services,0.82,340493.63,2,1,0.2,Micro,55.92,0,0
Nashik Traders Pvt Ltd,Maharashtra,Retail,1.82,2789453.21,2,0,0.32,Small,50.59,0,0
Vijayawada Solutions Pvt Ltd,Andhra Pradesh,IT Services,2.67,3638246.35,2,1,0.2,Small,59.28,0,0
Anand Solutions & Sons,Tamil Nadu,IT Services,10.79,369925.51,3,0,0.2,Micro,69.51,0,1
MP Builders LLP,Madhya Pradesh,Construction,7.48,2252648.16,2,0,0.65,Small,43.75,1,0
Gupta Freight Pvt Ltd,Madhya Pradesh,Logistics,13.84,54587.75,2,0,0.38,Micro,72.67,0,1
Hegde Freight Pvt Ltd,Andhra Pradesh,Logistics,1.62,50000.0,2,1,0.38,Micro,40.65,1,0
Malhotra Kitchen Pvt Ltd,Andhra Pradesh,F&B,15.08,4524078.36,2,0,0.55,Small,62.65,0,0
Kapoor Realty & Sons,Karnataka,Construction,6.53,1837695.1,2,0,0.65,Small,33.09,1,0
MH Menon Pvt Ltd,Maharashtra,Manufacturing,7.21,7338465.7,2,1,0.48,Small,65.31,0,0
Singh Confectionery Pvt Ltd,Tamil Nadu,F&B,12.57,50000.0,3,1,0.55,Micro,72.28,0,0
Nair Mart Pvt Ltd,Maharashtra,Retail,2.6,572054.22,2,1,0.32,Micro,50.24,0,0
RJ Bazaar Pvt Ltd,Rajasthan,Retail,10.97,3504921.78,2,1,0.32,Small,65.01,0,1
Madurai Couriers Pvt Ltd,Tamil Nadu,Logistics,5.17,26315018.61,3,1,0.38,Medium,71.65,0,0
Ranchi Industries Pvt Ltd,Jharkhand,Manufacturing,9.15,1230013.88,2,1,0.48,Small,58.98,0,0
Varanasi Works Enterprises,Uttar Pradesh,Manufacturing,12.94,165314.4,2,0,0.48,Micro,60.81,0,0
AP Retail Co & Sons,Andhra Pradesh,Retail,10.46,365507.73,3,0,0.32,Micro,77.65,0,1
Mumbai Kapoor Pvt Ltd,Maharashtra,IT Services,18.42,50000.0,2,0,0.2,Micro,80.94,0,1
MP Works Enterprises,Madhya Pradesh,Manufacturing,1.9,5194189.22,2,0,0.48,Small,36.49,1,0
Malabar Digital & Sons,Kerala,IT Services,17.37,5052187.28,2,1,0.2,Small,94.71,0,0
Delhi Manufacturing Pvt Ltd,Delhi,Manufacturing,4.16,227237.63,2,1,0.48,Micro,49.76,1,0
Ahmedabad Verma Enterprises,Gujarat,Manufacturing,15.2,49313355.42,5,1,0.48,Medium,87.39,0,0
WB Works & Sons,West Bengal,Manufacturing,14.23,731383.32,3,1,0.48,Micro,73.63,0,1
Bengaluru Nutrition LLP,Karnataka,F&B,13.37,5737828.25,2,1,0.55,Small,70.89,0,0
Capital Menon & Co,Delhi,F&B,1.52,173863.28,3,1,0.55,Micro,60.55,0,0
TN Transport Pvt Ltd,Tamil Nadu,Logistics,2.77,119979.92,2,1,0.38,Micro,39.24,1,0
Mumbai Mehta Enterprises,Maharashtra,Manufacturing,1.73,89079.84,2,0,0.48,Micro,27.02,1,0
Madurai Mfg Co & Sons,Tamil Nadu,Manufacturing,12.23,28395490.76,2,1,0.48,Medium,79.54,0,0
Mumbai Traders Enterprises,Maharashtra,Retail,12.8,24030464.9,2,1,0.32,Medium,87.98,0,0
Mumbai Cybertech Pvt Ltd,Maharashtra,IT Services,8.07,50000.0,2,0,0.2,Micro,68.53,0,1
Kapoor Bazaar & Co,Maharashtra,Retail,3.52,76777.77,2,0,0.32,Micro,57.89,0,0
Rao Couriers Pvt Ltd,Bihar,Logistics,22.84,872295.88,2,0,0.38,Micro,63.43,0,0
Ahmedabad Forge Pvt Ltd,Gujarat,Manufacturing,8.49,67950.47,3,1,0.48,Micro,64.61,0,0
BR Kapoor Pvt Ltd,Bihar,F&B,11.12,424185.84,2,0,0.55,Micro,55.1,0,0
Rohini Stores Pvt Ltd,Delhi,Retail,0.88,50000.0,2,1,0.32,Micro,61.76,0,0
Patel Solutions LLP,Tamil Nadu,IT Services,15.52,497097.89,2,0,0.2,Micro,79.88,0,1
Capital Constructions Pvt Ltd,Delhi,Construction,1.78,7772961.12,3,1,0.65,Small,50.82,0,0
Capital Das Pvt Ltd,Delhi,IT Services,3.05,4340201.41,2,1,0.2,Small,61.55,0,0
MH Transport Pvt Ltd,Maharashtra,Logistics,0.93,50000.0,3,1,0.38,Micro,58.74,0,0
Hegde Fabricators Pvt Ltd,Uttar Pradesh,Manufacturing,10.0,50000.0,2,1,0.48,Micro,55.12,0,0
Hegde Cargo & Sons,Karnataka,Logistics,4.84,172355.57,2,1,0.38,Micro,67.26,0,1
Lucknow Sharma & Co,Uttar Pradesh,IT Services,2.08,390351.49,2,1,0.2,Micro,50.2,0,0
Agra SoftTech LLP,Uttar Pradesh,IT Services,4.95,5780681.01,3,0,0.2,Small,66.79,0,0
Verma Digital Enterprises,Maharashtra,IT Services,0.9,1329987.89,3,1,0.2,Small,57.02,0,0
Nair Fabricators Enterprises,Maharashtra,Manufacturing,14.78,407029.23,2,1,0.48,Micro,70.83,0,1
Iyer Transport Pvt Ltd,West Bengal,Logistics,10.49,558802.79,3,1,0.38,Micro,75.91,0,1
Patel Commerce Enterprises,Delhi,Retail,0.61,50000.0,2,1,0.32,Micro,60.29,0,0
MH Shetty & Co,Maharashtra,Manufacturing,2.27,2964261.54,6,1,0.48,Small,64.92,0,0
Bose Kitchen Pvt Ltd,Chhattisgarh,F&B,12.37,6845659.96,2,0,0.55,Small,61.17,0,0
MH Infosystems Pvt Ltd,Maharashtra,IT Services,3.27,617335.62,3,0,0.2,Micro,73.01,0,1
Chopra Freight Pvt Ltd,Rajasthan,Logistics,11.7,693393.03,3,0,0.38,Micro,63.45,0,0
Nainital Shetty & Sons,Uttarakhand,Manufacturing,14.37,1189086.89,3,1,0.48,Small,75.37,0,1
Bengaluru Reddy Pvt Ltd,Karnataka,Retail,7.36,138833.11,2,1,0.32,Micro,70.25,0,1
Konkan Reddy & Sons,Maharashtra,Retail,9.22,1179830.55,2,1,0.32,Small,64.87,0,0
Pune Engineering LLP,Maharashtra,Manufacturing,2.25,2681386.11,2,0,0.48,Small,49.46,1,0
Mysore Realty Pvt Ltd,Karnataka,Construction,2.96,50000.0,2,1,0.65,Micro,46.89,1,0
Konkan Nutrition & Co,Maharashtra,F&B,11.04,208398.65,3,0,0.55,Micro,60.0,0,0
Jodhpur Works Pvt Ltd,Rajasthan,Manufacturing,12.02,403585.44,2,1,0.48,Micro,66.39,0,1
Konkan Engineering LLP,Maharashtra,Manufacturing,3.05,18076452.56,3,1,0.48,Medium,67.18,0,0
NCR Commerce Pvt Ltd,Delhi,Retail,2.12,2605720.48,2,1,0.32,Small,51.67,0,0
Jain Works Pvt Ltd,Assam,Manufacturing,14.81,4394299.44,2,0,0.48,Small,70.59,0,1
Godavari Chopra Pvt Ltd,Andhra Pradesh,Logistics,15.72,312524.52,2,0,0.38,Micro,61.13,0,0
Nair Retail Co Enterprises,Uttar Pradesh,Retail,2.72,66648.04,3,0,0.32,Micro,56.19,0,0
Hubli Jain Pvt Ltd,Karnataka,Manufacturing,16.67,225802.18,2,0,0.48,Micro,76.29,0,1
Lucknow Nair Pvt Ltd,Uttar Pradesh,Logistics,8.58,457794.12,3,0,0.38,Micro,58.42,0,0
Hegde Traders & Co,Gujarat,Retail,2.28,56487.95,2,0,0.32,Micro,39.22,1,0
Coimbatore Builders Pvt Ltd,Tamil Nadu,Construction,19.96,944145.91,2,1,0.65,Micro,57.66,0,0
Anand Technologies Pvt Ltd,Maharashtra,IT Services,4.74,122411.25,2,0,0.2,Micro,61.73,0,0
HR Gupta & Co,Haryana,Retail,16.34,581435.21,2,1,0.32,Micro,83.04,0,1
